title,url,discoutned_price,original_price
Xiaomi Pinjing Men Electric Shaver Razor 3D USB Rechargeable Washable Razor,https://www.cigabuy.com/xiaomi-pinjing-men-electric-shaver-razor-3d-usb-rechargeable-washable-razor-p-20144.html,$17.57,$56.26 
Retractable Stool Folding Chair Superhard High Load Outdoor Camping Chair,https://www.cigabuy.com/retractable-stool-folding-chair-superhard-high-load-outdoor-camping-chair-p-20016.html,$8.52,$74.17 
12V 150W Mini Portable Car Air Purification Heater Demisting Defroster 2 Gears,https://www.cigabuy.com/12v-150w-mini-portable-car-air-purification-heater-demisting-defroster-2-gears-p-20450.html,$2.03,$20.93 
TWS4 Bluetooth 5.0 Wireless Headphones Touch Mini In-Ear Buds w Charging Bin,https://www.cigabuy.com/tws4-bluetooth-50-wireless-headphones-touch-mini-in-ear-buds-w-charging-bin-p-18788.html,$6.92,$14.17 
Xiaoda 220V 3000W Electric Hot Water Heater Faucet 3s Fast Instant Heating,https://www.cigabuy.com/xiaoda-220v-3000w-electric-hot-water-heater-faucet-3s-fast-instant-heating-p-20448.html,$25.87,$90.01 
Philips M8 Tablet Quad Core 3+32GB 2MP + 5MP Cameras Dual Band 2.4G +5G WiFi,https://www.cigabuy.com/philips-m8-tablet-quad-core-332gb-2mp-5mp-cameras-dual-band-24g-5g-wifi-p-20015.html,$128.44,$247.70 
USB C to HDMI Adapter 4K Cable Type C HDMI for USB-C HDMI Adapter,https://www.cigabuy.com/usb-to-hdmi-adapter-4k-cable-type-hdmi-for-usb-hdmi-adapter-p-20073.html,$5.86,$13.28 
T6 1.3 inch Tactical IP68 Waterproof BT5.0 mart Watch Bracelet Full Touch,https://www.cigabuy.com/t6-13-inch-tactical-ip68-waterproof-bt50-mart-watch-bracelet-full-touch-p-20453.html,$30.55,$67.10 
TWS Wireless Bluetooth Headsets Rotates Open Cover Touch Motion Noise Reduction,https://www.cigabuy.com/tws-wireless-bluetooth-headsets-rotates-open-cover-touch-motion-noise-reduction-p-20455.html,$20.97,$51.93 
QCY T9S TWS bluetooth 5.0 Earphone Gaming Headphone Low Latency Stereo,https://www.cigabuy.com/qcy-t9s-tws-bluetooth-50-earphone-gaming-headphone-low-latency-stereo-p-20459.html,,
Soocas SO WHITE Sonic Electric Toothbrush Wireless Induction Charging IPX7,https://www.cigabuy.com/soocas-so-white-sonic-electric-toothbrush-wireless-induction-charging-ipx7-p-20451.html,$11.18,$26.03 
Deli Office Pen Container Small Objects Storage Box Multifunctional Organizer,https://www.cigabuy.com/deli-office-pen-container-small-objects-storage-box-multifunctional-organizer-p-20017.html,$6.12,$66.17 
Xiaomi Deerma Handheld Garment Steamer 220V Foldable Electric Steam Iron,https://www.cigabuy.com/xiaomi-deerma-handheld-garment-steamer-220v-foldable-electric-steam-iron-p-20157.html,$29.06,$95.40 
Kingsons Backpack Fit 15inch Laptop USB Multi-layer Space Waterproof Mochila,https://www.cigabuy.com/kingsons-backpack-fit-15inch-laptop-usb-multi-layer-space-waterproof-mochila-p-20158.html,$56.09,$168.26 
Roaster Sandwich Maker Bread Oven Electric Grill Meat Steak Hamburger Machine,https://www.cigabuy.com/roaster-sandwich-maker-bread-oven-electric-grill-meat-steak-hamburger-machine-p-20152.html,$8.84,$74.71 
F35 Smart Watch Bluetooth Call Heart-Rate Blood Pressure Full Round Watch,https://www.cigabuy.com/f35-smart-watch-bluetooth-call-heart-rate-blood-pressure-full-round-watch-p-20452.html,$17.36,$45.23 
Fashion Men Backpack Waterproof PU Leather Travel Bag Large Capacity Teenage,https://www.cigabuy.com/fashion-men-backpack-waterproof-pu-leather-travel-bag-large-capacity-teenage-p-19987.html,$7.90,$26.48 
7pcs Dinnerware Set Travel Camping Cutlery Set Reusable with Straw Spoon Fork,https://www.cigabuy.com/7pcs-dinnerware-set-travel-camping-cutlery-set-reusable-with-straw-spoon-fork-p-20155.html,$4.82,$23.84 
QCY T7 TWS BT Earphones ENC Noise Reduction Wireless Earbuds HiFi Stereo Touch,https://www.cigabuy.com/qcy-t7-tws-bt-earphones-enc-noise-reduction-wireless-earbuds-hifi-stereo-touch-p-20456.html,$17.78,$36.64 
QCY T8 Wireless Bluetooth Semi-in-ear Headphones APP Control Large Battery,https://www.cigabuy.com/qcy-t8-wireless-bluetooth-semi-in-ear-headphones-app-control-large-battery-p-20457.html,$16.36,$43.47 
TIMEMORE Chestnut Coffee Grinder Portable Hand Manual Grinder Machine,https://www.cigabuy.com/timemore-chestnut-coffee-grinder-portable-hand-manual-grinder-machine-p-20014.html,$59.45,$130.48 
Soocas SO WHITE Sonic Electric Toothbrush Replacement Head Dupont Bristles,https://www.cigabuy.com/soocas-so-white-sonic-electric-toothbrush-replacement-head-dupont-bristles-p-20449.html,$4.80,$10.46 
Woodworking Scribe T-type Ruler Hole Scribing ruler Gauge DIY Measuring Tool,https://www.cigabuy.com/woodworking-scribe-t-type-ruler-hole-scribing-ruler-gauge-diy-measuring-tool-p-20070.html,$14.16,$32.36 
USB LED Flashlight Rechargeable LED Torch Zoom XPE for Outdoor Bicycle Hiking,https://www.cigabuy.com/usb-led-flashlight-rechargeable-led-torch-zoom-xpe-for-outdoor-bicycle-hiking-p-18829.html,$2.19,$4.38 
Light Controlled Square LED Wall Night Lamp Bedroom Night Light,https://www.cigabuy.com/light-controlled-square-led-wall-night-lamp-bedroom-night-light-p-17030.html,$0.42,$1.07 
5pcs Xiaomi Mijia Stainless Steel Nail Clippers Set Trimmer Pedicure Care Clip,https://www.cigabuy.com/5pcs-xiaomi-mijia-stainless-steel-nail-clippers-set-trimmer-pedicure-care-clip-p-20018.html,$9.25,$22.71 
20pcs Strong BBQ Kit BBQ Tools Camp Shovel Cooking Roast Fork Stainless Steel,https://www.cigabuy.com/20pcs-strong-bbq-kit-bbq-tools-camp-shovel-cooking-roast-fork-stainless-steel-p-20154.html,$8.84,$76.93 
Hanging Neck Mini Fan Cooler Small Fan Handheld USB Rechargeable,https://www.cigabuy.com/hanging-neck-mini-fan-cooler-small-fan-handheld-usb-rechargeable-p-20071.html,$7.99,$22.39 
Xiaomi Portable Disinfection Water Generator,https://www.cigabuy.com/xiaomi-portable-disinfection-water-generator-p-20147.html,$40.98,$91.81 
Baellerry Men Wallet Luxury Long Clutch Handy Bag Male PU Leather Purse,https://www.cigabuy.com/baellerry-men-wallet-luxury-long-clutch-handy-bag-male-pu-leather-purse-p-20149.html,$5.54,$22.58 
